Fecha,Año,Semana,Nombre Labor,Unidades Primer Lote,Codigo Generico L1,Unidades Segundo Lote,Codigo Generico L2,Unidades Tercer Lote,Codigo Generico L3,Unidades Cuarto Lote,Codigo Generico L4,Labores
2023-04-09,2023,36,Preembarque,1.0,E20,,0,,0,,0,Empacadora
2023-04-09,2023,36,Desflore,115.0,S06,,0,,0,,0,Desflore
2023-04-09,2023,36,Embolse,144.0,S06,,0,,0,,0,Embolse
2023-04-09,2023,36,Arranque Bejuco,1.3636363636363635,P08,,0,,0,,0,Labores Campo
2023-04-09,2023,36,Arranque De Semillas,380.0,P08,,0,,0,,0,Labores Campo
2023-04-09,2023,36,Contrato De Fumigación ,0.4,P05,,0,,0,,0,Fumigacion  Control Maleza 
2023-04-09,2023,36,Contrato Deshoje,2.9,P08,3.68,P09,2.28,P02,,0,Deshoje
2023-04-09,2023,36,Desflore,189.0,S01,,0,,0,,0,Desflore
2023-04-09,2023,36,Embolse,239.0,S06,,0,,0,,0,Embolse
2023-04-09,2023,36,Arranque De Semillas,500.0,P07,,0,,0,,0,Labores Campo
2023-04-09,2023,36,Desmache 13 Semanas Libre,0.94,P07,,0,,0,,0,Desmache
2023-04-09,2023,36,Desmache 4 Semanas Libre,0.56,P07,,0,,0,,0,Desmache
2023-04-09,2023,36,Desmache 10 Semanas Libre,0.6828571428571429,S02,,0,,0,,0,Desmache
2023-04-09,2023,36,Recolección De Semilla Y Acarreo,190.0,P08,,0,,0,,0,Labores Campo
2023-04-09,2023,36,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-04-09,2023,36,Desflore,109.0,S06,,0,,0,,0,Desflore
2023-04-09,2023,36,Embolse,134.0,S06,,0,,0,,0,Embolse
2023-04-09,2023,36,Embolse,134.0,S06,,0,,0,,0,Embolse
2023-04-09,2023,36,Pase De Guadaña ,0.26666666666666666,P12,,0,,0,,0,Guadaña Control Maleza
2023-04-09,2023,36,Recolección De Semilla Y Acarreo,190.0,P08,,0,,0,,0,Labores Campo
2023-04-09,2023,36,Recolección De Semilla Y Acarreo,500.0,P07,,0,,0,,0,Labores Campo
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Arranque Bejuco,1.3636363636363635,P08,,0,,0,,0,Labores Campo
2023-05-09,2023,36,Corte De Plátano,1.1666666666666667,E21,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.0,E21,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Desmache 10 Semanas Libre,0.6828571428571429,S02,,0,,0,,0,Desmache
2023-05-09,2023,36,Corte De Plátano,1.0,E21,,0,,0,,0,Empacadora
2023-05-09,2023,36,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-05-09,2023,36,Corte De Plátano,1.5166666666666666,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Toconeo,,M07,,0,,0,,0,Labores Campo
2023-05-09,2023,36,Barcadillero,1.0,E20,,0,,0,,0,Embarque
2023-05-09,2023,36,Corte De Plátano,1.5216666666666667,E20,,0,,0,,0,Empacadora
2023-05-09,2023,36,Desflore,135.0,P01,,0,,0,,0,Desflore
2023-05-09,2023,36,Embolse,143.0,P01,,0,,0,,0,Embolse
2023-06-09,2023,36,Desflore,100.0,S07,,0,,0,,0,Desflore
2023-06-09,2023,36,Embolse,112.0,S07,,0,,0,,0,Embolse
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E22,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Desflore,117.0,S07,,0,,0,,0,Desflore
2023-06-09,2023,36,Embolse,147.0,S07,,0,,0,,0,Embolse
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Fumigacion A 7 Semanas Libre,0.455,S08,,0,,0,,0,Fumigacion  Control Maleza 
2023-06-09,2023,36,Desmache 10 Semanas Libre,0.6828571428571429,S02,,0,,0,,0,Desmache
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-06-09,2023,36,Embolse,96.0,S05,,0,,0,,0,Embolse
2023-06-09,2023,36,Desflore,108.0,S05,,0,,0,,0,Desflore
2023-06-09,2023,36,Pase De Guadaña ,0.26666666666666666,P12,,0,,0,,0,Guadaña Control Maleza
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Toconeo,,M07,,0,,0,,0,Labores Campo
2023-06-09,2023,36,Barcadillero,1.0,E23,,0,,0,,0,Embarque
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-06-09,2023,36,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
2023-07-09,2023,36,Amarre De Pita A La Cinta,550.0,E20,,0,,0,,0,Labores Campo
2023-07-09,2023,36,Desflore,30.0,S07,43.0,S04,,0,,0,Desflore
2023-07-09,2023,36,Fumigacion A 4 Semanas Libre,2.0,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-07-09,2023,36,Arranque Bejuco,1.3636363636363635,P08,,0,,0,,0,Labores Campo
2023-07-09,2023,36,Labor Al Básico,1.3636363636363635,P09,,0,,0,,0,Labores Campo
2023-07-09,2023,36,Contrato Deshoje,3.36,P06,3.0,P07,,0,,0,Deshoje
2023-07-09,2023,36,Desflore,88.0,S04,,0,,0,,0,Desflore
2023-07-09,2023,36,Embolse,107.0,S04,,0,,0,,0,Embolse
2023-07-09,2023,36,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-07-09,2023,36,Corte De Plátano,1.1666666666666667,E22,,0,,0,,0,Empacadora
2023-07-09,2023,36,Abono Con Sulfato De Amonio,6.0,S04,,0,,0,,0,Abonar
2023-07-09,2023,36,Desmache 10 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
2023-07-09,2023,36,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-07-09,2023,36,Embolse,78.0,S05,,0,,0,,0,Embolse
2023-07-09,2023,36,Desflore,85.0,S05,,0,,0,,0,Desflore
2023-07-09,2023,36,Corte De Plátano,1.0,E22,,0,,0,,0,Empacadora
2023-07-09,2023,36,Corte De Plátano,1.0,E22,,0,,0,,0,Empacadora
2023-07-09,2023,36,Desflore,101.0,D11,,0,,0,,0,Desflore
2023-07-09,2023,36,Embolse,13.0,D11,63.0,D10,57.0,D08,31.0,D09,Embolse
2023-08-09,2023,36,Aseo Botada De Vástagos De Plátano,1107.0,E20,,0,,0,,0,Mantenimiento
2023-08-09,2023,36,Aseo Embarque ,1.0,E20,,0,,0,,0,Mantenimiento
2023-08-09,2023,36,Embolse,131.0,S04,,0,,0,,0,Embolse
2023-08-09,2023,36,Desflore,173.0,S04,,0,,0,,0,Desflore
2023-08-09,2023,36,Desflore,25.0,P08,,0,,0,,0,Desflore
2023-08-09,2023,36,Embolse,81.0,P08,,0,,0,,0,Embolse
2023-08-09,2023,36,Contrato De Fumigación ,0.5,P05,,0,,0,,0,Fumigacion  Control Maleza 
2023-08-09,2023,36,Contrato Deshoje,4.63,P01,,0,,0,,0,Deshoje
2023-08-09,2023,36,Labor Al Básico,0.9090909090909091,E20,,0,,0,,0,Labores Campo
2023-08-09,2023,36,Desflore,117.0,S04,,0,,0,,0,Desflore
2023-08-09,2023,36,Embolse,254.0,S04,,0,,0,,0,Embolse
2023-08-09,2023,36,Arranque De Semillas,400.0,P07,,0,,0,,0,Labores Campo
2023-08-09,2023,36,Desmache 13 Semanas Libre,1.5,P07,,0,,0,,0,Desmache
2023-08-09,2023,36,Pase De Guadaña,1.2857142857142858,P07,,0,,0,,0,Guadaña Control Maleza
2023-08-09,2023,36,Fumigacion A 7 Semanas Libre,0.455,S08,,0,,0,,0,Fumigacion  Control Maleza 
2023-08-09,2023,36,Labor Al Básico,0.9090909090909091,S01,,0,,0,,0,Labores Campo
2023-08-09,2023,36,Desmache 10 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
2023-08-09,2023,36,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-08-09,2023,36,Embolse,81.0,S05,,0,,0,,0,Embolse
2023-08-09,2023,36,Desflore,85.0,S05,,0,,0,,0,Desflore
2023-08-09,2023,36,Pase De Guadaña ,0.26666666666666666,P12,,0,,0,,0,Guadaña Control Maleza
2023-08-09,2023,36,Toconeo,,M07,,0,,0,,0,Labores Campo
2023-08-09,2023,36,Embolse,122.0,D09,69.0,D11,,0,,0,Embolse
2023-08-09,2023,36,Aseo Botada De Vástagos De Plátano,934.0,E23,,0,,0,,0,Mantenimiento
2023-08-09,2023,36,Aseo Embarque ,1.0,E23,,0,,0,,0,Mantenimiento
2023-08-09,2023,36,Recolección De Semilla Y Acarreo,400.0,P07,,0,,0,,0,Labores Campo
2023-08-09,2023,36,Desflore,36.0,P02,41.0,P03,,0,,0,Desflore
2023-08-09,2023,36,Embolse,43.0,P02,26.0,P03,,0,,0,Embolse
2023-09-09,2023,36,Embolse,57.0,S02,,0,,0,,0,Embolse
2023-09-09,2023,36,Desflore,29.0,S02,,0,,0,,0,Desflore
2023-09-09,2023,36,Embolse,57.0,S07,46.0,S04,,0,,0,Embolse
2023-09-09,2023,36,Abono con materia organica,1.0,M07,,0,,0,,0,Abonar
2023-09-09,2023,36,Fumigacion A 4 Semanas Libre,2.0,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-09-09,2023,36,Contrato Deshoje,2.67,P03,,0,,0,,0,Deshoje
2023-09-09,2023,36,Embolse,53.0,S02,,0,,0,,0,Embolse
2023-09-09,2023,36,Desflore,44.0,S02,,0,,0,,0,Desflore
2023-09-09,2023,36,Arranque De Semillas,55.0,P07,,0,,0,,0,Labores Campo
2023-09-09,2023,36,Desmache 13 Semanas Libre,1.06,P07,,0,,0,,0,Desmache
2023-09-09,2023,36,Pase De Guadaña,1.2857142857142858,P07,,0,,0,,0,Guadaña Control Maleza
2023-09-09,2023,36,Abono Con Sulfato De Amonio,7.0,S04,,0,,0,,0,Abonar
2023-09-09,2023,36,Desmache 10 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
2023-09-09,2023,36,Recolección De Semilla Y Acarreo,300.0,P15,,0,,0,,0,Labores Campo
2023-09-09,2023,36,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-09-09,2023,36,Recolección De Semilla Y Acarreo,300.0,P15,,0,,0,,0,Labores Campo
2023-09-09,2023,36,Recolección De Semilla Y Acarreo,146.0,P01,,0,,0,,0,Labores Campo
2023-09-09,2023,36,Embolse,100.0,U06,,0,,0,,0,Embolse
2023-09-09,2023,36,Recolección De Semilla Y Acarreo,55.0,P07,,0,,0,,0,Labores Campo
2023-11-09,2023,37,Amarre De Pita A La Cinta,300.0,E20,,0,,0,,0,Labores Campo
2023-11-09,2023,37,Preembarque,1.0,E20,,0,,0,,0,Empacadora
2023-11-09,2023,37,Desflore,194.0,S02,,0,,0,,0,Desflore
2023-11-09,2023,37,Embolse,172.0,S02,,0,,0,,0,Embolse
2023-11-09,2023,37,Recolección De Semilla Y Acarreo,285.0,P15,,0,,0,,0,Labores Campo
2023-11-09,2023,37,Arranque Bejuco,0.3333333333333333,S01,,0,,0,,0,Labores Campo
2023-11-09,2023,37,Contrato Deshoje,2.28,P02,2.9,P08,3.68,P09,,0,Deshoje
2023-11-09,2023,37,Desflore,220.0,S02,,0,,0,,0,Desflore
2023-11-09,2023,37,Embolse,215.0,S02,,0,,0,,0,Embolse
2023-11-09,2023,37,Fumigacion A 7 Semanas Libre,1.0,P02,,0,,0,,0,Fumigacion  Control Maleza 
2023-11-09,2023,37,Fumigacion A 7 Semanas Libre,0.455,S08,,0,,0,,0,Fumigacion  Control Maleza 
2023-11-09,2023,37,Desmache 11 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
2023-11-09,2023,37,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-11-09,2023,37,Pase De Guadaña ,0.04,P12,,0,,0,,0,Guadaña Control Maleza
2023-11-09,2023,37,Embolse,79.0,U06,63.0,U07,,0,,0,Embolse
2023-11-09,2023,37,Arreo De Semillas,1.0,P15,,0,,0,,0,Labores Campo
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,0.6666666666666666,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Fumigacion A 4 Semanas Libre,2.0,M07,,0,,0,,0,Fumigacion  Control Maleza 
2023-12-09,2023,37,Arranque Bejuco,0.3333333333333333,S01,,0,,0,,0,Labores Campo
2023-12-09,2023,37,Contrato Deshoje,4.63,P01,1.52,P04,,0,,0,Deshoje
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Desmache 11 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Operario de maquinaria pesada,1.0,M07,,0,,0,,0,Labores Campo
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
2023-12-09,2023,37,Desflore,31.0,D10,9.0,D11,,0,,0,Desflore
2023-12-09,2023,37,Embolse,17.0,D10,5.0,D11,,0,,0,Embolse
2023-12-09,2023,37,Barcadillero,1.0,E20,,0,,0,,0,Embarque
2023-12-09,2023,37,Corte De Plátano,1.7576666666666667,E20,,0,,0,,0,Empacadora
,2023,37,Aseo Botada De Vástagos De Plátano,1316.0,E20,,0,,0,,0,Mantenimiento
,2023,37,Aseo Embarque ,1.0,E20,,0,,0,,0,Mantenimiento
,2023,37,Desflore,111.0,S02,,0,,0,,0,Desflore
,2023,37,Embolse,103.0,S02,,0,,0,,0,Embolse
,2023,37,Desflore,85.0,P06,,0,,0,,0,Desflore
,2023,37,Embolse,119.0,P06,,0,,0,,0,Embolse
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E21,,E22,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.5,E21,,E22,,0,,0,Empacadora
,2023,37,Contrato Deshoje,2.67,P03,,0,,0,,0,Deshoje
,2023,37,Deshoje Especial (2),2.36,P05,,0,,0,,0,Deshoje
,2023,37,Desflore,99.0,S02,,0,,0,,0,Desflore
,2023,37,Embolse,121.0,S02,,0,,0,,0,Embolse
,2023,37,Corte De Plátano,1.5,E21,,E22,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.5,E21,,E22,,0,,0,Empacadora
,2023,37,Abono Con Sulfato De Amonio,3.0,S04,4.0,S05,,0,,0,Abonar
,2023,37,Desmache 11 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
,2023,37,Desflore,36.0,P06,,0,,0,,0,Desflore
,2023,37,Embolse,51.0,P06,,0,,0,,0,Embolse
,2023,37,Corte De Plátano,1.5,E21,,E22,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E22,,E21,,0,,0,Empacadora
,2023,37,Desflore,5.0,D09,24.0,D11,29.0,D10,30.0,D08,Desflore
,2023,37,Embolse,17.0,D09,23.0,D11,35.0,D10,31.0,D08,Embolse
,2023,37,Desflore,37.0,P02,,0,,0,,0,Desflore
,2023,37,Embolse,74.0,P02,,0,,0,,0,Embolse
,2023,37,Desflore,100.0,S03,,0,,0,,0,Desflore
,2023,37,Embolse,148.0,S03,,0,,0,,0,Embolse
,2023,37,Desflore,15.0,P06,32.0,P07,,0,,0,Desflore
,2023,37,Embolse,32.0,P06,46.0,P07,,0,,0,Embolse
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Barcadillero,,E23,,0,,0,,0,Embarque
,2023,37,Fumigacion A 4 Semanas Libre,2.0,M07,,0,,0,,0,Fumigacion  Control Maleza 
,2023,37,Casiqueo,268.0,P01,,0,,0,,0,Labores Campo
,2023,37,Contrato Deshoje,0.6,S08,,0,,0,,0,Deshoje
,2023,37,Contrato Deshoje,3.36,P06,4.06,P07,,0,,0,Deshoje
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Desflore,120.0,S03,,0,,0,,0,Desflore
,2023,37,Embolse,167.0,S03,,0,,0,,0,Embolse
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Fumigacion A 7 Semanas Libre,0.37,S08,,0,,0,,0,Fumigacion  Control Maleza 
,2023,37,Desmache 11 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Desflore,30.0,D11,77.0,D09,,0,,0,Desflore
,2023,37,Embolse,36.0,D11,75.0,D09,,0,,0,Embolse
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,37,Amarre De Pita A La Cinta,950.0,E20,,0,,0,,0,Labores Campo
,2023,37,Deshoje Especial(4),1.5,U07,0.5,U06,,0,,0,Deshoje
,2023,37,Recabas  Pedrito,90.0,M07,,0,,0,,0,Labores Campo
,2023,37,Casiqueo,300.0,P13,,0,,0,,0,Labores Campo
,2023,37,Desmache 13 Semanas Libre,0.75,P05,,0,,0,,0,Desmache
,2023,37,Recolección De Semilla Y Acarreo,,M07,,0,,0,,0,Labores Campo
,2023,37,Deshoje Especial(3),2.97,P13,,0,,0,,0,Deshoje
,2023,37,Arranque De Semillas,100.0,P02,,0,,0,,0,Labores Campo
,2023,37,Desmache 8 Semanas Libre,1.28,P02,,0,,0,,0,Desmache
,2023,37,Deshoje Especial(4),1.5,U07,0.5,U06,,0,,0,Deshoje
,2023,37,Abono Con Sulfato De Amonio,7.0,S05,,0,,0,,0,Abonar
,2023,37,Arranque Recojida Y Traida De Semilla De Plátano,90.0,S06,,0,,0,,0,Labores Campo
,2023,37,Desmache 11 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
,2023,37,Recolección De Semilla Y Acarreo,500.0,S06,,0,,0,,0,Labores Campo
,2023,37,Desflore,36.0,P08,,0,,0,,0,Desflore
,2023,37,Embolse,51.0,P08,,0,,0,,0,Embolse
,2023,37,Repique De Matas Caídas,1.0,P01,,0,,0,,0,Labores Campo
,2023,37,Recolección De Semilla Y Acarreo,,M07,,0,,0,,0,Labores Campo
,2023,37,Deshoje Especial(4),2.0,U06,,0,,0,,0,Deshoje
,2023,37,Recolección De Semilla Y Acarreo,500.0,P05,100.0,P02,,0,,0,Labores Campo
,2023,37,Casiqueo,350.0,P13,,0,,0,,0,Labores Campo
,2023,37,Recolección De Coco Derramado,279.0,S07,,0,,0,,0,Recojida Coco
,2023,37,Arranque De Semillas,253.0,P05,50.0,P02,,0,,0,Labores Campo
,2023,37,Desmache 13 Semanas Libre,0.75,P05,,0,,0,,0,Desmache
,2023,37,Contrato Deshoje,4.01,P11,4.63,P01,,0,,0,Deshoje
,2023,37,Desflore,23.0,P01,0.0,P11,0.0,P12,0.0,P13,Desflore
,2023,37,Embolse,72.0,P01,4.0,P11,7.0,P12,9.0,P13,Embolse
,2023,37,Arranque De Semillas,50.0,P02,,0,,0,,0,Labores Campo
,2023,37,Fumigacion A 7 Semanas Libre,1.28,P02,,0,,0,,0,Fumigacion  Control Maleza 
,2023,37,Control Foliar Pedrito,8.0,P01,,0,,0,,0,Control
,2023,37,Fumigacion A 15 Semanas Libre,0.5,D08,,0,,0,,0,Fumigacion  Control Maleza 
,2023,37,Abono Con Sulfato De Amonio,5.0,S05,,0,,0,,0,Abonar
,2023,37,Desmache 11 Semanas Libre,0.6033333333333333,S01,,0,,0,,0,Desmache
,2023,37,Desflore,36.0,P09,,0,,0,,0,Desflore
,2023,37,Embolse,51.0,P09,,0,,0,,0,Embolse
,2023,37,Repique De Matas Caídas,1.0,P01,,0,,0,,0,Labores Campo
,2023,37,Fumigacion A 14 Semanas Libre,0.5,D08,,0,,0,,0,Fumigacion  Control Maleza 
,2023,37,Recolección De Semilla Y Acarreo,400.0,P05,,0,,0,,0,Labores Campo
,2023,38,Desflore,79.0,P06,5.0,P07,,0,,0,Desflore
,2023,38,Embolse,68.0,P06,64.0,P07,,0,,0,Embolse
,2023,38,Recabas  F La Montaña (PN21),7.5,M07,,0,,0,,0,Labores Campo
,2023,38,Contrato Deshoje,2.28,P02,2.09,P08,3.68,P09,,0,Deshoje
,2023,38,Desmache 7 Semanas Libre,1.52,P04,,0,,0,,0,Desmache
,2023,38,Fumigacion A 9 Semanas Libre,1.68,P06,,0,,0,,0,Fumigacion  Control Maleza 
,2023,38,Deshoje Especial(4),0.2,D08,,0,,0,,0,Deshoje
,2023,38,Fumigacion A 15 Semanas Libre,0.9,D08,,0,,0,,0,Fumigacion  Control Maleza 
,2023,38,Desmache 9 Semanas Libre,0.49714285714285716,S08,,0,,0,,0,Desmache
,2023,38,Desflore,8.0,P09,,0,,0,,0,Desflore
,2023,38,Embolse,131.0,P09,,0,,0,,0,Embolse
,2023,38,Fumigacion A 9 Semanas Libre,1.68,P06,,0,,0,,0,Fumigacion  Control Maleza 
,2023,38,Recolección De Semilla Y Acarreo,,P15,,0,,0,,0,Labores Campo
,2023,38,Desflore,112.0,U06,,0,,0,,0,Desflore
,2023,38,Embolse,65.0,D10,57.0,D08,31.0,D09,,0,Embolse
,2023,38,Embolse,175.0,U06,,0,,0,,0,Embolse
,2023,38,Toconeo,25.0,M07,,0,,0,,0,Labores Campo
,2023,38,Toconeo,46.0,M07,,0,,0,,0,Labores Campo
,2023,38,Aseo Botada De Vástagos De Plátano,562.0,E23,,0,,0,,0,Mantenimiento
,2023,38,Aseo Embarque ,1.0,E23,,0,,0,,0,Mantenimiento
,2023,38,Recolección De Semilla Y Acarreo,212.0,P15,,0,,0,,0,Labores Campo
,2023,38,Control Foliar Pedrito,13.0,P01,,0,,0,,0,Control
,2023,38,Desflore,37.0,P01,,0,,0,,0,Desflore
,2023,38,Embolse,67.0,P01,,0,,0,,0,Embolse
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Desflore,26.0,S01,,0,,0,,0,Desflore
,2023,38,Embolse,80.0,S01,,0,,0,,0,Embolse
,2023,38,Fumigacion A 5 Semanas Libre,0.76,P04,,0,,0,,0,Fumigacion  Control Maleza 
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Recabas  F La Montaña (PN21),7.5,M07,,0,,0,,0,Labores Campo
,2023,38,Casiqueo,425.0,P03,,P04,,0,,0,Labores Campo
,2023,38,Recolección De Coco Derramado,0.0,S07,,0,,0,,0,Recojida Coco
,2023,38,Corte De Plátano,1.0,E21,,0,,0,,0,Empacadora
,2023,38,Contrato Deshoje,2.36,P05,3.36,P06,3.0,P07,,0,Deshoje
,2023,38,Corte De Plátano,1.6036666666666666,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.0,E21,,0,,0,,0,Empacadora
,2023,38,Deshoje Especial(7),1.74,S08,,0,,0,,0,Deshoje
,2023,38,Desmache 9 Semanas Libre,0.49714285714285716,S08,,0,,0,,0,Desmache
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6036666666666666,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6036666666666666,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6036666666666666,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Desflore,10.0,U06,31.0,U07,,0,,0,Desflore
,2023,38,Embolse,46.0,U06,103.0,U07,,0,,0,Embolse
,2023,38,Barcadillero,1.0,E20,,0,,0,,0,Embarque
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6666666666666667,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6036666666666666,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.6036666666666666,E20,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,38,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
,2023,38,Acarreo De Madera,2.272727272727273,M07,,0,,0,,0,Construccion
,2023,38,Casiqueo,181.0,P04,,0,,0,,0,Labores Campo
,2023,38,Corte De Plátano,1.1666666666666667,E23,,0,,0,,0,Empacadora
,2023,38,Contrato Deshoje,4.63,P01,,0,,0,,0,Deshoje
,2023,38,Corte De Plátano,1.0,E23,,0,,0,,0,Empacadora
